company_dunsum,avg_fed_contract,top1_dunsnumber,top2_dunsnumber,top3_dunsnumber,top4_dunsnumber,top5_dunsnumber,top1_avg_fed_contract,top2_avg_fed_contract,top3_avg_fed_contract,top4_avg_fed_contract,top5_avg_fed_contract
110281693,166972.8,848288408,961921496,188231864,52449576,962065764,166966.173333333,167002.875,166890.33,167117.36,167130
112307868,12725,65415762,29640740,808632827,4281569,188803410,12727.44,12732.02,12717,12750,12700
112651336,60027.8,834270758,5629285,627578529,605054621,193092819,60000,60070.96,59969.99,59943.375,59905.8133333333
112716357,79959,180045437,101582922,964828318,962698614,10616249,79982.55,79997,79998,79999,80000
113785385,12431.55,38211830,7118235,161663844,607798758,945700594,12430,12421.745,12415.95,12415.16,12450
114370096,218500,800740123,2356368,557163537,38994083,555862510,218471.16,218553.8,218170,217818.95,219230
114389455,6427.75,153685474,153672964,11288123,69045771,13750935,6428.205,6429.505,6430.3133333333,6433.75,6420
115715877,40319.4,805613556,879065753,784301447,62506134,59513960,40329.33,40307.3666666667,40306.18,40342.57,40288
115993297,341664.72,77105153,802689083,36081185,20282419,61346953,342476.328333333,340314.6675,340273.09,343072,343851.828333333
118517445,8660,119973295,198659666,68015924,135174584,2198591,8668,8650,8672,8647.94,8675
118727283,3675.24,859147076,175130160,1523745,781724356,829713499,3675,3674.86,3676,3674,3677
119050664,9559,946819653,942694308,42418038,176927465,86785110,9559.2,9557.22,9555,9567.0533333333,9548.842
119127942,19668.8,11824729,859341476,82840302,54552856,2011385,19669.5,19662.57,19662.5,19676,19677
119253177,4506.33,143178437,622027548,808544915,9180621,54050356,4508.745,4509.1,4510,4510.7,4500
121360627,55973.355,2022655,939243655,157628525,78736721,78519715,55975.5583333333,55959.04,55922.525,56040,56040
121781053,5675.67,783851723,623437951,604082594,11367190,831150474,5677.5,5673,5678.4,5672,5680
122379519,7469.99,131661951,1813872,828725585,789340184,798321576,7475,7476.31,7461.92,7460,7457.0833333333
122493034,2400,75447396,93726107,785145371,827050662,966103124,2400,2400,2400,2400,2400
122561087,31379.915,957874225,78499784,618397269,177655466,802839394,31380,31380.025,31379.4,31384.69,31394.5716666667
122590636,53916.74,790654961,1121912,1381342,963428375,130076511,53948.85,53969.5333333333,53844.01,54000,53821.545
122658151,59272.38,831285676,43180566,962592593,32367018,945800167,59275.5066666667,59320.9966666667,59199,59364.94,59141.2083333333
122745628,1398491.61,61337663,61924148,830014077,603104840,87757766,1401149.58666667,1387826,1385282.40666667,1384213.66666667,1412845.464
123786857,14445,77090983,40706306,45790367,801390191,808381685,14444,14454,14434.6666666667,14460,14427.5
125695382,1028.9,964346477,46444121,868638545,798083564,168789571,1027.5,1034,1036,1040,1013.4
125875950,8200.335,47182209,827953659,146010108,48602999,84018134,8200,8199.14,8203.74,8196.7,8195
126720759,13650,28249022,62097378,125111448,96873666,70602925,13650,13650,13644.1233333333,13661.99,13637.95
126741573,58082,144448925,930862149,606531999,119176253,89206940,58070.9875,58043.01,58140.23,58148.58,58152.75
128162018,111758.4,14667240,878950567,614683407,1161793,100365126,111688.9,111668,111613.975,111549.893333333,111968.163333333
128828949,25000,177480790,603396784,962512385,11158912,795888171,25000,25000,25000,25000,25000
128858805,46364.42,210042586,75509794,185901477,49231319,968023866,46360.55,46374,46387.5,46398.715,46402.56
129186941,5742.05,968823711,74399684,30368559,833263101,22328637,5744,5737.36,5736,5735.74,5735
129278474,8280,21373162,35385681,53382305,133690367,81871824,8278,8275.49,8285.08,8288.6,8289.9
129313271,49221,964582225,48795439,12721259,607705394,7529142,49223.405,49237.6375,49200,49194.1333333333,49192.71
130074276,5974.51,943604913,61963609,831530766,154769921,799464896,5974.32,5974,5972.4475,5977.3,5980.3425
130076511,53821.545,831931048,1381342,829056444,6920250,607742264,53808.2266666667,53844.01,53787.17,53781,53778
130080323,64670,783195266,6367767,195566687,112623368,788205370,64660.7266666667,64639.13,64709.24,64715.7425,64622.86
130186794,6004.8,155561806,1355390,609355532,805574261,831846568,6004.75,6004,6000,6000,6000
130391928,5864.86,188521454,76514350,75137802,112772652,961537185,5865.32,5862.5,5860.85,5857.24,5856.72
130455830,32261.9,27470213,968083621,11633203,30060065,193980224,32263,32257.46,32254.12,32250.5,32250.28
130751324,13000,6271696,613481464,135244304,10813925,175050814,13000,13000,12999.59,12998.96,12998.1325
130757602,0,2176428,69884849,130058340,138552133,186799409,0,0,0,0,0
130866817,5497.5,34573446,148636798,143601651,171218949,962619669,5496,5499.25,5499.51,5499.725,5500
131042249,131076.15,93803398,64935877,122276314,131810801,803498638,131040,130994.48,130976,130921.26,131243
131203585,44657.5,605399000,606704765,131487423,182755454,11507821,44655.8333333333,44671.835,44672.4,44686.9125,44606
131333556,20680.53,86424157,805184181,4231783,118879618,61648671,20685.254,20674.5,20665.5,20658.3533333333,20656
131640919,NA,,,,,,,,,,
131695629,179086.4,187929146,787863844,85642429,109524871,152056029,179386.408333333,179547,179570.5,178321.086666667,179998
131787959,29495,69291094,55778088,142978746,627926561,829527345,29488,29482.9933333333,29466.095,29461.25,29461
131846735,21600,11831575,112115139,965004935,153790357,59012893,21600,21600,21604.74,21612.33,21587.065
132202990,20752.4,826444119,96997742,11207222,22551357,796372746,20751,20750,20749.5,20759.8466666667,20762.68
132410148,108760,800822087,46657412,6365803,620561449,956643274,108775.52,108657.75,108643.08,108897.128,108904.765
132747259,52075,2606994,157565946,23322501,602124174,147422349,52066.83,52066,52039.34,52000,52000
133090261,403657.93,809579316,831697656,867704561,122763969,94241056,403549.203333333,403905.44,403962.216666667,403350,404511.64
133579453,150,797473530,71628549,186636221,147016075,196678908,150,150,150.1,147,145
133847512,64948.53,962676032,15184534,43851963,626851208,131365884,64938.99,64963.5566666667,64903.2916666667,65000,64884.1
134139174,13983.46,70281530,3304284,54007823,10023542,30574003,13977.5,13990,13990.245,13975.275,13999.92
134903884,16219,92505937,784208675,78713725,151813813,798253068,16217.35,16216.5,16225,16210.825,16228
135020316,0,2176428,69884849,130058340,138552133,186799409,0,0,0,0,0
135128473,32543.12,103417312,46941944,150483782,127132269,160946356,32549.315,32532.5,32558.646,32561,32510.8
135420318,143780,808582712,11411790,6252845,49205800,60541901,143812.5,143841.1575,143696,143600,143600
135598592,51650,77486322,828637343,153249859,826339892,139137983,51665.545,51608,51597.76,51746.88,51551.412
135746035,NA,,,,,,,,,,
135769078,1250,831091140,6918353,607801094,193971517,829463947,1250,1254.28,1259.5,1260,1260.5
136155178,4326,91199930,825126993,15633241,87288114,621215065,4326,4323.92,4329,4322.5,4322
136950180,13112.23,75846118,878887215,194912846,145821547,808517093,13112.27,13110,13105,13122,13100.42
137005943,62258,617308929,197388437,117093323,783606080,969355028,62245.49,62240,62333,62180.656,62178.3
137058413,6286.96,77019958,111433256,945372654,121246297,121413608,6286.5,6290,6290,6291.05,6282.5
137354572,10553.035,801217035,113079883,130606148,557570178,868727751,10553.5,10554.75,10557,10547,10544.3733333333
137528597,7828,806544933,78512027,179179135,621418359,930301978,7826.58,7830,7831.8,7822.8,7822
137781345,9140.065,805338753,190165576,162356435,52970738,175056027,9140.2666666667,9137.16,9150,9153.74,9125.59
138565960,17738.305,50446756,101680833,31737534,6189144,824939412,17735.8333333333,17730,17721.898,17716,17764.04
139026772,-1435.52,621519693,98216898,135078835,876456161,606983203,-1466.36,-1470.82,-1374.5,-1500,-1369.66
139121979,121.65,112633032,825348923,185940124,51272144,24294563,123,120,120,124.145,124.33
139593847,193,605233964,1393610,127671436,144749392,827909933,192.97,194.75,190.77,197.2,187.26
141874615,14700,63654341,807031930,361457539,103292459,149983632,14703.25,14708,14691.606,14715.27,14683.5
144817785,386036.02,808005529,37704574,6973812,831172692,961027315,386350.766666667,385547.33,386552.316,386637.275,386846.525
144941429,13875,89760417,140869442,938262359,849138508,807366752,13875.2375,13870,13870,13868.55,13860
145930991,13500,50824614,5908538,61860623,514665843,795925911,13500,13500,13500,13500,13500
145954637,6852,101240133,41138939,156991705,48438589,789738648,6855,6855.12,6855.36,6845.94,6845.5
146103775,4742.15,106793995,868902834,785722182,943934810,618932227,4740.34,4738.5,4737,4749,4749
146136932,41281.82,30936335,6999858,800197233,118177190,829193445,41300,41260,41250,41235,41329.8
147134548,2600,86008195,70400502,82985235,39771001,827862066,2600,2600.66,2596.09,2595,2593.5266666667
147148167,NA,,,,,,,,,,
147220672,211281.095,10152184,807440628,179187257,98228468,56168214,211247.403333333,211220.22,211040,210935.186666667,211639.086666667
147587240,19685,88665393,601024185,19992424,11142080,53296778,19684.4,19686.4266666667,19686.66,19687.75,19681.74
148063436,22123.305,80614589,5119474,177285764,783516727,326905809,22112.0066666667,22142.0875,22146.5,22100,22093.805
148077964,185970.98,839800661,877566224,827623526,931736862,830868563,185936.728,186147.88,185756.36,186244.5,185679
148161193,7606.4,827731451,196816433,22041318,12272597,16463326,7605.525,7607.475,7608,7600.21,7600
148189889,22184,21775447,139121524,807937446,107199536,1927961,22178.3333333333,22194,22169.48,22168.6,22203
148253318,40593.9,829299775,54905898,1824655,879436640,1825629,40632.8,40526.326,40679.768,40685.6,40693
148300051,5369.7,781986526,81022373,150282309,964497585,5083209,5368.8,5372.5,5372.85,5366.505,5374.3666666667
148529365,-6445,26695499,15965841,148023096,173324054,48384143,-6440,-6500,-6384.95,-6327.71,-6304
149053832,12860,824847503,800027414,5029111,19154850,78710821,12854.5,12850,12871.5,12876,12841.88
151064821,15190.1,122145352,20605171,57190100,556967347,105680917,15186.0566666667,15180.95,15200,15179.64,15178.18
151503695,10780,56273535,139131044,835920943,132705489,11588027,10778.47,10784.4,10786.1866666667,10771.99,10770.955
151614930,20188,967488987,878628007,604631809,787716901,189650260,20191.09,20200,20207.1375,20165,20163
152722773,64328.48,809790017,969547004,968052519,805290905,75501759,64314.5,64304.5,64304.21,64300.39,64379.55
152887261,94149.75,832976562,155081573,961587248,65702847,99851016,94166.638,94090,94211.2,94237,94245
153749395,48857.6,791179526,185682478,7246630,57154940,142440150,48858.88,48838.75,48878.1225,48832.98,48827.2133333333
153868641,106635.01,876400862,1906705,101719102,608467531,829312243,106699.35,106700.77,106720.185,106723.185,106525
153915913,129203,21206083,42811430,72400443,37225935,808070309,129146.75,129387.125,129000,128953,129572.5
154067896,19395.79,603398277,113423529,787400431,101552495,829351233,19385,19378.025,19377.73,19376,19419.74
154590330,38615.84,83139394,832823541,179056908,807005561,114931301,38614.052,38605.075,38640.5,38651.52,38666.04
155220291,3000,136187460,826617367,831104661,22647403,625126461,3000,3000,3000,3000,3000
155561806,6004.75,130186794,1355390,609355532,805574261,831846568,6004.8,6004,6000,6000,6000
155809135,9124.96,175056027,17019618,602755308,557413304,949727770,9125.59,9120,9120,9119.68,9118.3333333333
156882081,16101.92,47458372,926706610,958919367,19909618,243394087,16101.24,16095.97,16087.5,16085,16123
157012845,17511,83920140,617342568,831241844,130853708,11399144,17504.03,17520,17500,17500,17500
157267071,9848,2320083,57664375,72136393,90852104,12857277,9846,9850,9846,9843.75,9855.62
157565946,52066,2606994,132747259,23322501,602124174,147422349,52066.83,52075,52039.34,52000,52000
157774811,28475.21,3556144,806332297,804348717,15591504,78735187,28476.67,28472,28469.215,28485,28461
160759135,145602.13,140878633,609310198,958087868,829554042,188768915,145551,145739.32,145352.85,145879.785,145286.88
161162995,15400,793500294,808883193,78302097,927716423,92658152,15400,15397.08,15391.25,15408.94,15390.615
161337027,4480,804240369,152144010,85652881,1798805,10518756,4480,4481.08,4478.16,4478.05,4478
162311190,5196.1,106536352,806678327,53324711,61344016,78575646,5200,5203,5204.76,5205,5205
162415215,4250.81,118434059,91391441,806960170,160411679,15416271,4250,4250,4250,4252.5,4248.86
162763911,187862.815,128601312,786549477,623581233,830974028,828775432,187956.176,188048.6,188087.5,187534.82,187522.33
162764000,3812145.655,939241584,75001420,89107643,78200995,40841306,3818100.03333333,3819824.5,3824894.49,3777951,3777534.85666667
165627030,16923,176529357,962657123,933454332,6164627,110864589,16922.38,16921.535,16917.9,16904.78,16904.5
166927926,132317.5,2047041,826190985,148639883,968168620,11210648,132480,132486.014,132044.5,132032.78,131947.34
167080837,47480.92,169656696,71972504,2158202,243136116,143943475,47500,47521.2,47433,47530.38,47407.44
167709091,80233.5,124602793,606624653,102734402,147140891,798806766,80309.99,80137.215,80130,80130,80345.1
170714526,6475,184182702,603060989,828971924,69033553,13972315,6475,6475,6477.36,6467.43,6485
170725217,9026.715,21603845,25698882,160348731,44543783,933466336,9030,9034,9035.83,9013.84,9012
171946080,149564.65,55187751,2529191,943282798,837404151,58149118,149575.968333333,149424.75,149400,149743.64,149826.332
172952033,39553.41,59089461,20221102,787591692,962195942,168306483,39560,39582.375,39591.4166666667,39511.5,39600
173309899,18670565.735,31001832,8681215,36857050,3001757,131658445,18748023.4016667,18546990.7383333,18819302.19,18945233.0033333,18326617.9883333
174200907,4645,11245271,17738191,5063854,797880689,196910603,4640,4638.92,4637.94,4635,4655
175358068,30240,6383079,7234313,2162758,146794982,784141384,30235.67,30253,30219.18,30271,30271.54
175362375,139375,131284841,41868850,108660861,29340317,148742492,139443.123333333,139291,139500,139531.75,139582.5
175550631,117951.77,13251943,49413599,48229301,138782797,123723421,118000,117817.938333333,117791.95,118188.79,118189.22
175749431,529739.12,619122955,2299725,626596928,867054462,38596730,531208.775,531622.44,526148.208333333,533914.796666667,525000
175912997,10492.4,849734009,171942188,829671689,845947295,149454782,10490,10485,10500,10500,10500
175967087,48280.845,625134106,2013829,808612373,144638558,7998933,48277.14,48293,48300,48256.675,48255.4
175967731,12891.31,58347543,57336570,19154850,5029111,98215833,12892.9,12880,12876,12871.5,12919.014
177886058,24999,610369519,968904362,177480790,603396784,962512385,24999,24999,25000,25000,25000
178288676,21365,968370796,44141757,117325563,115415981,780086849,21358.65,21358.23,21372.45,21386.125,21342.8333333333
179179135,7831.8,78512027,137528597,806544933,111367020,621418359,7830,7828,7826.58,7837.2,7822.8
179204623,-3680.8,967000860,96879606,126785133,173360616,56668577,-3665,-3659.43,-3709.91,-3650.62,-3729.57
179261420,183859.67,933969123,3855905,623158904,940972011,145291493,183806.333333333,183786.546666667,183750,183749.7525,183735.763333333
179303151,-6281.64,48384143,62275144,173324054,123677291,148023096,-6304,-6250.18,-6327.71,-6214.18,-6384.95
180015336,164677,157287921,51045359,879304681,67385393,45650587,164623.868333333,164972.424,164979.22,164325.908333333,165199.866666667
180359080,37810,794540609,609303334,4628657,181724803,113228204,37835.6866666667,37704.68,37918.7425,37919.46,37666.3333333333
180584492,7995,85648889,47247718,616572447,101701902,800153087,7995.4,7996.5,7999,8000,8000
181118738,295687.6,187113246,785129040,116194192,784367315,830682006,295670.383333333,295430.166666667,296339.715,294737.78,296686.2925
181175597,-11538.28,69452600,13900449,928134733,4133976,94107844,-11261.1925,-11244.905,-12070,-12164.8016666667,-12193.3
181986670,NA,,,,,,,,,,
182158873,3897.6,795425060,22695956,134019280,55092530,59122783,3897.69,3898,3898.53,3900,3900
183510924,9276,967575718,607126661,1818264,84691781,3916327,9274.2666666667,9278.3333333333,9272.71,9281,9283
184023492,4823,798316725,106246481,968497318,146373779,503472292,4822.115,4821.6475,4820,4827,4818.865
184041692,5382,961791568,790345235,44562747,77222847,621643746,5382,5380.88,5383.25,5385,5375.88
184878242,3645,44035301,31151710,138916031,23058159,799416169,3644,3639.8,3639,3651.88,3634.4
185682478,48838.75,57154940,142440150,153749395,791179526,58419342,48832.98,48827.2133333333,48857.6,48858.88,48802.1
185734688,21948.93,21101478,58175170,144405214,131747628,8243552,21949.995,21945.5,21945.13,21943.5433333333,21940.98
186579173,39749.94,154666218,172204948,9069717,14067371,867704355,39750.5966666667,39750.86,39753.5,39760.875,39726.9966666667
186874348,3455,177286036,622992068,143262645,11375011,11799905,3455,3455.04,3452.9,3451.52,3450
187116348,47616,878179688,10019433,243136116,160823451,71972504,47590,47671.544,47530.38,47704.86,47521.2
187931717,543902.4,24275633,800184538,790470749,2174647,801231635,543415.06,543278.333333333,542132.812,546298.723333333,546532
188237523,-3284.7,876527953,20768727,931874838,2595692,232128611,-3287.19,-3277.38,-3250.25,-3244,-3220.065
188662704,188654.38,807991398,11682903,189403962,613198548,138506162,188581.7775,188564.986666667,188563.68,188505.565,188905.9875
188750533,NA,,,,,,,,,,
188768915,145286.88,958087868,21717889,53303079,102254237,63145254,145352.85,145148.148333333,145136.971666667,145125,145026.03
188849066,23138.1,195609024,126959774,22401541,103392416,5036025,23141.9966666667,23145.05,23128.89,23125,23151.22
189081222,7338,27473040,103741567,11428893,785395237,190703280,7336.82,7340,7335.37,7334.77,7333.7
190182782,14659,809132140,2268399,149983632,9326414,361457539,14662.5,14680.1,14683.5,14628,14691.606
190309067,12775,79491649,101243202,104000851,96875943,607616914,12775,12774.575,12780,12764,12763.26
191602226,22270,190815519,186585741,621033091,801392395,2495026,22281.2,22258.3,22283.5,22248.275,22240
193569928,20117.36,78706172,832359629,79322723,831174086,868949355,20125.3,20108.59,20104.42,20135,20098.52
193980224,32250.28,30060065,11633203,968083621,130455830,27470213,32250.5,32254.12,32257.46,32261.9,32263
194464327,6995,2502110,607456618,103629726,145947318,154307185,6990,7000,7000,7000,7000
194903670,27950,1362318,103095543,75293423,46886255,149424330,27950,27938,27925.825,27974.5016666667,27979.275
195929658,39200,11296536,829383954,41694431,962396243,33723990,39200,39190.32,39214,39216.2,39157.5
196109532,704,942173550,782430560,843710448,103747598,20138298,705.845,700,700,697.5,696.0833333333
196349492,20526,47217190,8699530,155522589,144934929,604038182,20521.8,20534,20516,20539.23,20510.5866666667
196778419,7692.42,832060169,868601659,68267889,964346139,87104071,7692,7691.25,7688.18,7687,7699.45
196893247,1208818,782320097,801371365,1672120,47252080,77368814,1209365.7275,1210519.5525,1211733.82333333,1215000,1215415.83333333
197438021,8822.96,46345583,791792583,2687614,9522694,602202434,8825,8826.32,8827.1666666667,8815.305,8834
197539310,110000,12060283,608370839,876331075,947569307,76134076,109968,109910.486666667,109848,109819.242,109781.9575
198140154,70075,14762863,1361955,1859107,968818497,610408999,70066.6666666667,70050,70108.5,70002.35,70000
198227881,7125.515,2330165,15977155,51781805,4382946,36853232,7122,7120,7115.73,7139,7110
198534666,19138,2447209,7947634,108250663,40071011,2166999,19142.5,19133.3333333333,19143.3,19128,19150
199286506,50672.98,965785400,128958928,71630078,78144326,86673175,50675.83,50729.575,50746.5,50748.5066666667,50595.37
199623596,14178.8,69020774,831263640,154501423,53291415,9722265,14177.3333333333,14181.16,14173.12,14196.572,14156.33
200173446,4246.14,969076330,1262740,2188639,15416271,118434059,4245,4245,4248.7,4248.86,4250
243394087,16123,805713059,960804664,166064238,156882081,47458372,16124.89,16130.5,16135.98,16101.92,16101.24
314720330,15747,2138543,614883044,85696706,101695310,161040829,15747.4266666667,15741.5,15753.1466666667,15755.3333333333,15736
326905809,22093.805,783516727,80614589,118899090,148063436,932838519,22100,22112.0066666667,22067.5,22123.305,22060
360640734,11440,826027364,790761543,101292944,70284146,11828258,11439.54,11441.59,11441.6666666667,11442,11444
361116643,200,1314074,2502953,557444275,79392044,968145073,200,200,200,200,202.7
361160802,5050000,50989532,94809993,360638902,106240062,960528784,5030206.145,5018312.295,5083115.8,5015510.29666667,5106150.01
361575277,NA,,,,,,,,,,
361776243,353803.535,826927050,150596419,56607708,2157782,7119555,353945.353333333,353591.413333333,354026.192,353481.735,354229.403333333
362185451,3427.5,787827976,612539135,124252847,106238397,602165938,3426.01,3429.19,3425.2966666667,3431.128,3432
364438036,9482.88,64480551,187931928,24721321,99418089,7573790,9485,9485,9490,9490,9495
373139427,NA,,,,,,,,,,
397282732,82500,116809976,120816285,45483575,39926014,808235886,82496.5,82410.84,82612.412,82342.785,82665.6666666667
504531997,31750,617338850,621904622,603066192,78545203,969236566,31763.785,31773.22,31779.34,31705,31701.5566666667
555433874,49422,47021092,12401472,175344068,787791789,969437094,49409.265,49400,49470,49476.75,49351.38
556064442,52730,151803723,57770687,926684788,87840018,6249338,52717.9925,52700,52760.5,52697.5,52784.585
556243764,-1301.4,1627124,968245779,609735766,130918873,126511729,-1334.2,-1350.7875,-1353.01,-1236.56,-1234.84
556333680,921814.22,207884594,792265048,794063730,49627490,189394414,923218.8,920000,919754.331666667,918544.356666667,926252.411666667
556371271,14208.24,32672651,197635324,2571842,53291415,125205273,14208.175,14207.45,14214.7666666667,14196.572,14220.35
556496370,21290.63,11619764,47982897,127809452,175511864,14066619,21293.88,21294,21281.74,21279.3266666667,21275
556884612,9447,139624444,199818303,2778194,807694828,556280865,9445,9450,9450,9452,9454.46
557504326,12172.8,1396217,15504808,969936830,47439141,787011738,12157.6875,12195,12196.7916666667,12147.62,12200
602755308,9120,17019618,557413304,949727770,155809135,175056027,9120,9119.68,9118.3333333333,9124.96,9125.59
602861726,32226,626270651,193980224,30060065,11633203,968083621,32214.7,32250.28,32250.5,32254.12,32257.46
602875502,5760.48,131006954,78460157,92815364,809561541,45973369,5760,5760,5761.72,5763,5756.25
603007092,3789.36,147518872,31648376,6294391,800413036,94235348,3789.62,3787.5,3787.46,3787,3792
603014510,189314.32,786997739,142984124,957550510,78883025,37028524,189301.35,189340.626666667,189204.705,189532.05,189056.39
603066192,31779.34,621904622,617338850,504531997,619784382,555570253,31773.22,31763.785,31750,31826.6666666667,31832
603241761,5717.45,929195048,84010057,112618434,788610165,49405707,5715.88,5714,5712.65,5711.03,5724.885
603397899,28350,7913098,151309536,76827773,53277539,14798433,28378.1,28320,28380.8566666667,28394,28400
603852351,2669.76,77073658,145963984,622744472,605287481,623346012,2668.6666666667,2675,2685.69,2685.95,2652.72
604223912,60844.995,6070445,196578749,109127050,618257146,24408526,60826.0925,60868.29,60885,60899.5,60900
604498469,53760,144446895,607742264,14122324,6920250,829056444,53764.68,53778,53739.36,53781,53787.17
604576975,4087.5,6011753,836284091,31507523,68236017,556066827,4086.7,4088.7966666667,4084,4083.75,4083.53
605117399,16208.1,151813813,784208675,92505937,153630694,134903884,16210.825,16216.5,16217.35,16198.475,16219
605287481,2685.95,622744472,86854069,52806668,145963984,132712287,2685.69,2691.8,2694,2675,2700
605383582,6272.35,85494268,88805734,780233110,809110088,101750727,6272.47,6274.94,6275,6268.75,6268
605409577,10000,5281707,187529859,808575810,831630822,829106538,10000,10000,10000,10000,10000
605691807,15773.79,826870441,52524766,124177762,78696721,101695310,15766.55,15766.43,15787.684,15788.5075,15755.3333333333
605928246,14224.08,808649367,125205273,142289565,2571842,44552735,14220.5,14220.35,14228,14214.7666666667,14235.2766666667
606223431,87897.6,113696608,195172049,609734843,17772240,42825740,87919.36,87927.61,87860.485,87783,87722.0766666667
606230399,30049,830139304,142294532,826161908,799531228,1391333,30070,30021.3333333333,30079.83,30080.935,30014.76
606556827,11455,963963678,829804132,622821502,11828258,70284146,11450.45,11450,11445.6833333333,11444,11442
606896405,190079.3,781968854,123853330,124263109,1537190,54531850,190166,190173.915,190340.433333333,189711,190478.396666667
607131083,142730.19,3855723,786760186,605461912,11162633,825301554,142691.725,142808.816666667,142937.933333333,142973,142990.06
608416525,10208.5,186528188,83864525,253691604,958735680,95080441,10210.8,10204.75,10200,10220.5,10220.74
610339723,23593.25,61052051,119855963,49185630,807901053,831895847,23594.4,23588.49,23600.3333333333,23586,23616
611009585,9508,24860046,808216548,826448102,7828155,963747936,9508.495,9506.83,9513.5,9500,9500
611762626,21248.72,941709610,193928249,2332591,626115872,827134995,21248,21250,21240.576,21257.5566666667,21266.6666666667
612074369,965077,92398189,186945325,826860053,8983819,617157842,966585.3475,967992.446666667,969111,969180.39,969433.666666667
612084517,3807.91,363079641,830067299,868392937,142293856,788120116,3809,3806.08,3812.5,3814.11,3801
612389572,879000,859100778,798318598,831296434,154130918,78768644,878082.58,880134.663333333,877687.6775,877367.286666667,876167.04
612878772,14728.87,103292459,807031930,17237827,26856406,63654341,14715.27,14708,14754,14754,14703.25
613481464,13000,6271696,130751324,135244304,10813925,175050814,13000,13000,12999.59,12998.96,12998.1325
613993190,4704.33,948602362,621040328,199093022,802315069,15708428,4705.575,4703,4703,4701.67,4700
614345809,12692.83,848989570,188803410,73510252,808632827,112307868,12686.08,12700,12679.32,12717,12725
614817216,7196,78504475,55291132,94960341,5687574,622146454,7193.74,7200,7200,7200,7200
614848591,46036,153500434,11398492,1280353,966230344,148679017,46035.5033333333,46012.49,46000.01,46000,46000
615401445,5556,789804333,834572203,625216556,131701732,14433879,5555,5559.3333333333,5559.375,5551.96,5550
615422995,505213,2333870,129914078,154310478,808409473,621929525,505021.965,504804.0725,506400.571666667,503600.585,506837
616466731,2532815,43227326,15334899,831016980,3179462,83244442,2531002.325,2540871.735,2540907.82,2543603.45,2521970.19
616487935,7092,5687343,139213029,801885989,152208885,66454489,7093.2,7094.9,7095,7087.5,7097
618122639,18453.805,826355026,968165626,58187147,31804839,831585950,18450,18465.47,18473.05,18431.75,18480
620597661,570,61864104,126166425,185681012,98792237,15771206,569,573,566.2083333333,565.375,575
621136696,30515.58,73035529,962137162,78789830,7210714,9729146,30507,30500,30500,30477.81,30466.6666666667
621391689,39086,45782422,606215028,126815153,166569850,73763450,39100,39117.0633333333,39052.2,39051.3066666667,39050
621502058,80738.72,825145621,187317826,47919944,99249609,127234016,80729.03,80891.9833333333,81000,81000,81000
621819353,9000,825307205,94238912,166070979,859192668,137069592,9000,9000,9000,9000,9000
622806776,335027,607970691,105298611,189606754,175341577,1690924,334841.986666667,334517,335622.57,334163.89,336115.6375
623158904,183750,940972011,145291493,3855905,933969123,179261420,183749.7525,183735.763333333,183786.546666667,183806.333333333,183859.67
624613753,45597,884513334,627413060,3556214,11156676,22095210,45600,45578,45551,45540,45681.18
625123257,33365.82,92218213,11439346,2373637,809566693,70279872,33370.425,33375.3333333333,33354.4625,33380.765,33325
626270651,32214.7,602861726,14769301,2049880,193980224,30060065,32226,32191.556,32181.6,32250.28,32250.5
626694835,666497.87,2569093,360984830,71619878,829695084,783037237,666366.001666667,666341.678333333,667025.323333333,667291.873333333,667332.4
626878706,9421,11515756,932619265,927588897,137681958,23690026,9420,9423.41,9418,9427.5,9414
627168110,42298.11,624860334,808672609,790360049,47966593,966961570,42297.9333333333,42294,42263.0133333333,42254.345,42252
780506064,243990,828830229,12960977,608545807,5957329,783518749,244000,244007,243927.85,244094.6225,243852.5
780994039,26251.1,79327581,33469404,77058717,145014242,8328239,26244.4,26257.844,26264.58,26267.1,26235
782098995,5500.02,962619669,106535995,968421177,969042543,969246110,5500,5500,5500,5500,5500
782322788,20850,11516226,787949564,787347293,600809656,67746313,20842.8125,20839.168,20835,20832.35,20813.928
782389837,27433.04,12167511,78717608,92337104,826307824,38591525,27435,27440,27423,27446.6,27453
782467377,5581.96,931483556,107349953,3080678,876958109,826752771,5580,5586.24,5587.58,5575,5574.88
782796705,3408,828370507,829401132,135029937,78479295,105916568,3404.15,3412.4,3402.5,3402.28,3401
783193175,6388.62,2025604,8090375,801972068,46198420,28146798,6387.6,6385.9925,6391.5,6392.86,6394.2
783270317,176540.26,78760809,97747646,604191833,806988833,806626248,176499.94,176474.515,176462,176711.666666667,176839.573333333
783807238,5650,91453634,604095646,44512544,2563641,606870397,5650,5646.1,5655,5642.29,5658
784507233,5331.25,54049846,6210686,809039910,198053485,75719211,5332.46,5330,5337.5,5325,5342.745
784806130,4107.5,148220580,94511883,177003337,626514046,183610237,4108,4108,4108,4106.5,4110
784910726,69320.485,90369419,796767700,621627590,33625836,306968970,69318.972,69310,69358.5,69262,69384
785110060,763847,834583049,164856036,17348587,785182705,179660787,763967.86,763204.143333333,762214.826666667,762102.19,761820.35
785395237,7334.77,11428893,190703280,27473040,189081222,9180902,7335.37,7333.7,7336.82,7338,7330.05
785595117,9182.135,963177209,828583026,76316553,806008058,961666810,9180.25,9180,9180,9187.485,9187.5
