company_dunsum,product_count,top1_dunsnumber,top2_dunsnumber,top3_dunsnumber,top4_dunsnumber,top5_dunsnumber,top1_product_count,top2_product_count,top3_product_count,top4_product_count,top5_product_count,top1_jaccard_distance,top2_jaccard_distance,top3_jaccard_distance,top4_jaccard_distance,top5_jaccard_distance
6024780,1,3219615,131416138,968245779,5906482,192284065,1,1,1,1,1,0,0,0,0,0
808381685,1,48667786,962718206,78652615,43536155,83146266,1,1,1,2,2,0,0,0,0.5,0.5
154815674,1,120250357,150768562,782959923,69236297,34987663,1,1,1,1,1,0,0,0,0,0
19216626,1,6933030,826526212,114370096,16983363,835432501,1,1,1,1,1,0,0,0,0,0
116283714,3,826027364,2175313,82000501,362917692,108250663,1,1,1,1,1,0.6666666667,0.6666666667,0.6666666667,0.6666666667,0.6666666667
51422053,3,54321898,175362375,5070719,188570626,806750386,1,1,1,1,1,0.6666666667,0.6666666667,0.6666666667,0.6666666667,0.6666666667
14995323,1,186955246,60722915,11380334,157412271,107584740,2,2,4,6,61,0.5,0.5,0.75,0.8333333333,0.9836065574
32133647,1,3277571,150717684,13550645,29362225,11072840,1,1,1,1,1,0,0,0,0,0
78370127,1,17228669,58187147,783248854,957350804,617615997,1,1,1,1,7,0,0,0,0,0.8571428571
831854448,1,78787597,17154167,965404242,96845169,805686870,1,1,9,9,10,0,0,0.8888888889,0.8888888889,0.9
16498656,4,166656462,933861411,178802547,194511994,932093180,3,2,2,5,2,0.25,0.5,0.5,0.5,0.5
556477656,1,788495034,964449495,175096619,198205619,963397901,1,1,1,1,1,0,0,0,0,0
11659216,1,11478401,48602825,2560522,41816919,967755641,1,1,2,2,11,0,0,0.5,0.5,0.9090909091
878628007,1,59640651,14866070,805666208,9532394,103995051,1,1,1,1,1,0,0,0,0,0
807896121,1,1885953,968852749,58317863,7938207,847927498,1,1,1,1,1,0,0,0,0,0
1198647,1,91401919,31873602,50469444,40370249,78374528,1,1,1,1,3,0,0,0,0,0.6666666667
809197218,1,968997101,40861601,88805734,81897456,613866735,1,1,1,1,1,0,0,0,0,0
148983229,136,56410640,85505951,966423352,798069175,833064566,145,149,163,256,61,0.4301675978,0.4677419355,0.4974874372,0.5481481481,0.6223776224
9060013,2,104215855,1344621,69029635,54321898,188570626,2,2,3,1,1,0,0,0.3333333333,0.5,0.5
1662225,1,177079394,1023472,47217190,80612534,883388787,1,2,3,4,5,0,0.5,0.6666666667,0.75,0.8
160033205,8,99297764,50273820,832823541,44709129,2154771,5,6,2,3,3,0.7,0.7272727273,0.75,0.7777777778,0.7777777778
11769192,1,968997101,40861601,88805734,81897456,613866735,1,1,1,1,1,0,0,0,0,0
73744203,1,79324463,100365126,50824614,963338210,829883441,1,1,1,1,1,0,0,0,0,0
141874615,1,196893247,25115833,965004935,832461417,964607696,1,1,2,2,2,0,0,0.5,0.5,0.5
110340481,1,243651288,251476669,180362290,787411917,6366108,1,1,1,1,1,0,0,0,0,0
963215939,1,968470000,928134733,134664754,93010663,174215384,1,1,2,2,3,0,0,0.5,0.5,0.6666666667
140044004,1,829569586,149125689,624450503,122589794,163220614,1,3,3,3,4,0,0.6666666667,0.6666666667,0.6666666667,0.75
136658259,2,44512544,805269479,96997742,196910603,830575101,2,2,2,3,1,0,0,0,0.3333333333,0.5
131948676,1,149510914,847327426,791792583,11716826,51324408,1,1,1,1,1,0,0,0,0,0
96929174,2,186641259,131701732,152722773,958016545,42398839,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
75162990,19,125624432,145051095,789484594,792244097,112121962,11,20,15,22,11,0.6956521739,0.78125,0.7857142857,0.7941176471,0.8
608548371,13,962520628,809174175,780903126,69293090,53547238,7,5,9,14,27,0.5714285714,0.6153846154,0.625,0.65,0.6666666667
808572044,1,1885953,968852749,58317863,7938207,847927498,1,1,1,1,1,0,0,0,0,0
196578749,3,8447682,360640734,961651846,149510914,47583851,1,1,1,1,1,0.6666666667,0.6666666667,0.6666666667,0.6666666667,0.6666666667
6092860,2,830575101,131560935,119704054,831531285,78460157,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
801957023,1,1903038,831737478,99929747,64305212,6403448,1,1,1,1,1,0,0,0,0,0
108353587,1,962592424,78544034,796905896,828977319,373139427,1,1,1,1,1,0,0,0,0,0
123533403,1,964533876,796477222,104329078,150780674,94982386,1,1,1,1,1,0,0,0,0,0
877139659,1,825508369,253691604,22486091,197105232,838863223,1,1,1,1,1,0,0,0,0,0
602968187,4,80778868,83864038,65925281,44519445,6981450,2,2,2,2,2,0.5,0.5,0.5,0.5,0.5
872941885,3,75412031,361858020,196203681,78549556,84221261,1,1,1,1,1,0.6666666667,0.6666666667,0.6666666667,0.6666666667,0.6666666667
879811024,15,968062518,967005435,67518092,56349087,2165025,11,9,6,24,8,0.7,0.7368421053,0.7647058824,0.78125,0.7894736842
828221239,1,172307030,124252847,360619824,784418936,20811546,1,1,1,1,1,0,0,0,0,0
98529738,1,808473354,158704010,4458431,963183525,111900932,1,1,1,1,1,0,0,0,0,0
96845169,9,805686870,617233333,99828910,3204513,610056405,10,6,6,6,7,0.6428571429,0.75,0.75,0.75,0.7692307692
841259455,1,361592082,832881655,18100524,831751552,6631720,1,1,1,1,1,0,0,0,0,0
2572196,4,144280088,16631905,106931488,51229602,2025604,2,2,2,2,2,0.5,0.5,0.5,0.5,0.5
135899891,3,3032752,1191048,176867109,197591162,139213029,2,2,2,2,2,0.3333333333,0.3333333333,0.3333333333,0.3333333333,0.3333333333
605763762,4,53177106,31151710,40093614,616385667,802022033,5,2,3,3,4,0.5,0.5,0.6,0.6,0.6666666667
106535995,1,27005883,11761780,622680569,96347851,791552222,1,1,1,1,1,0,0,0,0,0
9789801,1,780386269,949678213,112772652,789665333,57190100,1,1,1,1,1,0,0,0,0,0
25189338,1,11459278,10123610,962790635,802048566,190815519,1,1,1,1,1,0,0,0,0,0
10162431,1,10113913,133469119,621287874,188403125,169102816,1,1,1,1,1,0,0,0,0,0
2484186,17,117827076,96844824,1870138,62053087,962538406,6,27,10,12,7,0.6470588235,0.7428571429,0.7727272727,0.7916666667,0.8
141312582,2,113225986,47665075,602257672,55115198,807767306,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
968538079,1,6933030,826526212,114370096,16983363,835432501,1,1,1,1,1,0,0,0,0,0
800606878,1,605898824,878587583,94715344,185571499,830172024,1,1,1,1,1,0,0,0,0,0
33596555,2,807902143,827455192,793422213,615422995,964457803,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
105376586,2,968519202,829804132,824939412,804814150,166656462,2,2,2,3,3,0,0,0,0.3333333333,0.3333333333
57477994,2,11799905,96702782,809790017,808216548,120664557,1,1,1,2,2,0.5,0.5,0.5,0.6666666667,0.6666666667
101719102,4,827970067,78275907,618272038,148253318,802875864,3,4,4,2,2,0.25,0.4,0.4,0.5,0.5
42883939,1,150916658,808501931,85178908,7021066,603960469,1,1,1,1,1,0,0,0,0,0
17619516,2,15548597,155574593,788566412,90603700,167520514,3,3,1,1,1,0.3333333333,0.3333333333,0.5,0.5,0.5
194775557,2,968997101,40861601,88805734,81897456,613866735,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
49099625,1,2362770,48821946,1772060,4389318,788852288,1,1,1,1,1,0,0,0,0,0
946507837,2,48620512,938262359,858614175,361592082,832881655,2,2,3,1,1,0,0,0.3333333333,0.5,0.5
76316553,1,48042386,2513059,116194192,153853010,131658445,2,8,23,25,59,0.5,0.875,0.9565217391,0.96,0.9830508475
1395342,3,782767870,130472475,145945833,837549708,625905062,2,4,1,1,1,0.3333333333,0.6,0.6666666667,0.6666666667,0.6666666667
120177733,8,102976797,783988074,197352313,196578749,63111194,2,3,3,3,20,0.75,0.7777777778,0.7777777778,0.7777777778,0.7826086957
37704574,1,830575101,131560935,119704054,831531285,78460157,1,1,1,1,1,0,0,0,0,0
965128929,2,614164499,607131083,62506134,620059766,42370775,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
791818149,1,1949684,622920353,187644138,612901207,51220572,1,1,1,1,1,0,0,0,0,0
965527216,1,789915217,105916568,171211902,172774890,801315151,1,1,1,1,1,0,0,0,0,0
84451090,2,85625200,781083662,808136035,76782366,785141719,2,3,3,1,1,0,0.3333333333,0.3333333333,0.5,0.5
829567416,1,5093901,47935531,106539174,81398109,962026360,1,1,1,1,1,0,0,0,0,0
828119037,1,616381794,122682917,77544922,187969915,828343736,1,1,1,1,1,0,0,0,0,0
620591177,4,607348802,804435246,174711572,173056933,42417352,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75
606115637,9,826318560,85494268,60704830,1776608,65722084,3,6,7,7,2,0.6666666667,0.75,0.7692307692,0.7692307692,0.7777777778
181064114,2,101246718,621420991,1339936,11467974,56286347,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
944009240,3,158440144,44552735,56696347,44549434,54730858,4,2,2,2,2,0.25,0.3333333333,0.3333333333,0.3333333333,0.3333333333
612347729,4,80806417,195188995,361060502,848797270,807627476,2,2,2,2,2,0.5,0.5,0.5,0.5,0.5
134019280,1,837549708,625905062,829386072,145683640,59174847,1,1,1,1,1,0,0,0,0,0
65168643,5,139018639,787663892,621599893,787672310,784808300,2,5,5,6,6,0.6,0.75,0.75,0.7777777778,0.7777777778
53435368,2,3032752,1191048,176867109,197591162,139213029,2,2,2,2,2,0,0,0,0,0
74233821,3,118866516,54321898,188570626,806750386,161100326,4,1,1,1,1,0.6,0.6666666667,0.6666666667,0.6666666667,0.6666666667
145681503,2,804814150,199723045,962254384,168317944,627061468,3,1,1,1,1,0.3333333333,0.5,0.5,0.5,0.5
829747786,1,602975120,61170858,73748790,614683407,54252405,1,1,1,1,1,0,0,0,0,0
149295862,1,21823258,83594056,605691807,363342663,22809193,1,1,1,1,1,0,0,0,0,0
74842857,1,172030350,942054461,134131114,122814668,126483903,1,1,1,1,1,0,0,0,0,0
69543627,1,969437094,362185451,145124025,137055179,6798037,1,1,2,2,3,0,0,0.5,0.5,0.6666666667
12937897,1,150916658,808501931,85178908,7021066,603960469,1,1,1,1,1,0,0,0,0,0
173009168,1,63455190,945837219,101582922,33625836,100604768,1,1,1,1,1,0,0,0,0,0
119704351,3,4902685,849692850,830575101,131560935,119704054,2,4,1,1,1,0.3333333333,0.6,0.6666666667,0.6666666667,0.6666666667
103407573,1,940032311,147677319,88060855,808906507,195368535,1,1,1,1,1,0,0,0,0,0
128896151,1,3277571,150717684,13550645,29362225,11072840,1,1,1,1,1,0,0,0,0,0
22665090,1,808414531,781979893,968794706,616481060,99287419,1,1,1,1,1,0,0,0,0,0
196561252,1,806710588,152056029,784116691,793134081,847410081,1,1,1,1,1,0,0,0,0,0
825510878,1,830575101,131560935,119704054,831531285,78460157,1,1,1,1,1,0,0,0,0,0
824866289,1,803936819,54031141,602755308,2320083,18575493,1,1,1,1,2,0,0,0,0,0.5
176765790,1,40990913,788131746,101105518,151072670,828989418,1,1,2,2,3,0,0,0.5,0.5,0.6666666667
91396390,1,801352712,782430560,612907159,40006012,787060685,1,1,1,1,1,0,0,0,0,0
142540058,2,808419191,75266346,622788198,179591516,604753413,2,2,2,2,2,0,0,0,0,0
782145168,1,1949684,622920353,187644138,612901207,51220572,1,1,1,1,1,0,0,0,0,0
1317601,2,144280088,106931488,51229602,804684207,44141757,2,2,2,2,2,0,0,0,0,0
831519033,2,59683727,142889885,19804678,71037287,830575101,2,2,3,3,1,0,0,0.3333333333,0.3333333333,0.5
64405681,1,1730522,612539135,2163178,11478401,2300051,7,1,3,1,5,0.8571428571,1,1,1,1
17018859,16,112117283,177360039,933598807,830895319,119166460,7,9,21,22,6,0.7222222222,0.75,0.7666666667,0.7741935484,0.7777777778
109173398,9,126815153,557414323,876527953,133287206,557163537,4,9,5,7,2,0.7,0.7142857143,0.7272727273,0.7692307692,0.7777777778
829828917,1,361592082,832881655,18100524,831751552,6631720,1,1,1,1,1,0,0,0,0,0
799790589,1,830575101,131560935,119704054,831531285,78460157,1,1,1,1,1,0,0,0,0,0
79453643,1,612539135,2163178,11478401,2300051,878914340,1,3,1,5,3,1,1,1,1,1
7903180,1,801352712,782430560,612907159,40006012,787060685,1,1,1,1,1,0,0,0,0,0
102921483,4,95371472,80806417,790238851,195188995,86673175,4,2,2,2,2,0.4,0.5,0.5,0.5,0.5
556066731,6,133509385,53381612,164573102,786454462,969427228,6,1,1,1,1,0.8,0.8333333333,0.8333333333,0.8333333333,0.8333333333
186799409,1,612539135,2163178,11478401,2300051,878914340,1,3,1,5,3,1,1,1,1,1
126511963,6,6375737,618563720,961003720,76134076,619719693,5,7,7,4,5,0.4285714286,0.5555555556,0.5555555556,0.5714285714,0.625
148679017,1,1885953,968852749,58317863,7938207,847927498,1,1,1,1,1,0,0,0,0,0
84969781,1,54321898,188570626,806750386,2227478,151808995,1,1,1,1,1,0,0,0,0,0
132080123,3,188587216,938299450,147814735,174911131,784141384,2,2,3,4,4,0.3333333333,0.3333333333,0.5,0.6,0.6
193251188,1,624295924,111900486,828453329,82840302,606820392,1,1,1,1,1,0,0,0,0,0
809039910,1,801841214,612138391,6949895,60879355,809131733,1,1,1,1,1,0,0,0,0,0
78508346,3,123398542,106908437,874378433,805196813,115978041,2,3,3,3,3,0.3333333333,0.5,0.5,0.5,0.5
86426244,3,64278278,788125958,2206832,946773574,827392312,2,2,2,2,2,0.3333333333,0.3333333333,0.3333333333,0.3333333333,0.3333333333
2326585,1,5574330,155561806,181118738,53307435,125871405,1,1,1,1,1,0,0,0,0,0
175377113,1,55314140,801238697,18416920,964231778,175238609,1,1,1,1,1,0,0,0,0,0
60534112,1,59640651,14866070,805666208,9532394,103995051,1,1,1,1,1,0,0,0,0,0
152235479,1,75412031,361858020,196203681,78549556,84221261,1,1,1,1,1,0,0,0,0,0
67374363,14,829950414,138269654,103730974,195152939,2185551,13,32,10,6,28,0.7142857143,0.7222222222,0.7368421053,0.75,0.7647058824
172810611,1,1885953,968852749,58317863,7938207,847927498,1,1,1,1,1,0,0,0,0,0
830109930,1,790761543,837769124,48755628,59513960,153222026,1,1,1,1,1,0,0,0,0,0
112795609,1,620982249,47151563,160168829,113436476,787949564,2,3,3,4,6,0.5,0.6666666667,0.6666666667,0.75,0.8333333333
44273279,1,606870397,2162873,796343452,161897611,626270651,1,1,1,2,3,0,0,0,0.5,0.6666666667
781401393,2,25027512,842082299,128329575,6917504,14623581,1,1,1,1,2,0.5,0.5,0.5,0.5,0.6666666667
54326178,1,5574330,155561806,181118738,53307435,125871405,1,1,1,1,1,0,0,0,0,0
118207620,1,57266298,829246409,612539135,2163178,11478401,1,13,1,3,1,0,0.9230769231,1,1,1
183717821,1,60522471,89116974,78264637,189609915,65182370,1,1,1,1,1,0,0,0,0,0
1861079,3,802875864,112963590,22200740,831596882,8181153,2,2,2,2,2,0.3333333333,0.3333333333,0.3333333333,0.3333333333,0.3333333333
65793267,1,361160802,186736690,82989302,612706465,623634438,1,1,1,1,1,0,0,0,0,0
137681958,1,612539135,800535325,786474093,827134995,968430475,1,1,1,1,1,0,0,0,0,0
781741640,2,787688852,945157506,111587580,71848100,969049746,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
124176426,1,16356326,98162258,781864652,4123444,2013829,1,1,1,1,1,0,0,0,0,0
173766148,3,828761051,173750860,128510745,877959817,6265722,2,3,3,3,4,0.3333333333,0.5,0.5,0.5,0.6
38717661,1,830575101,131560935,119704054,831531285,78460157,1,1,1,1,1,0,0,0,0,0
792747367,3,801800280,362320793,75420380,243651288,251476669,2,3,1,1,1,0.3333333333,0.5,0.6666666667,0.6666666667,0.6666666667
43640643,1,621225598,807639844,5629285,32765190,792535937,1,1,1,1,1,0,0,0,0,0
617975081,1,786629352,131197915,171370674,50573591,828183488,1,1,1,1,1,0,0,0,0,0
1707322,27,43964519,8919813,116194192,71619878,626578041,30,39,23,48,22,0.6428571429,0.68,0.6842105263,0.7068965517,0.7105263158
113071609,3,2162758,52806668,804435246,173410267,41518556,2,1,1,1,1,0.3333333333,0.6666666667,0.6666666667,0.6666666667,0.6666666667
161029913,4,5083209,613795293,130076511,4060273,808385207,2,2,2,2,2,0.5,0.5,0.5,0.5,0.5
824848865,6,848481776,199731626,603190930,808419191,75266346,2,2,2,2,2,0.6666666667,0.6666666667,0.6666666667,0.6666666667,0.6666666667
42010918,1,834569816,10727660,809132140,876331075,182158873,1,1,1,1,1,0,0,0,0,0
175142199,6,17906231,787863844,609005350,611651845,962538406,2,3,4,7,7,0.6666666667,0.7142857143,0.75,0.8181818182,0.8181818182
867535130,1,612539135,800535325,786474093,827134995,968430475,1,1,1,1,1,0,0,0,0,0
113657253,1,10046345,10647621,1672120,76679133,130196814,1,3,4,6,11,0,0.6666666667,0.75,0.8333333333,0.9090909091
789785425,1,108734468,120616370,605055300,46979027,128889131,1,1,1,2,2,0,0,0,0.5,0.5
115051216,1,932838519,198627978,957270739,4074261,126959774,1,1,1,1,1,0,0,0,0,0
69042950,2,787724772,5574330,155561806,181118738,175352004,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
93803398,1,5574330,155561806,181118738,53307435,125871405,1,1,1,1,1,0,0,0,0,0
101433027,1,5574330,155561806,181118738,53307435,125871405,1,1,1,1,1,0,0,0,0,0
179898648,1,193803103,1261031,2186815,5233960,101552495,1,1,1,1,1,0,0,0,0,0
926720210,1,243651288,251476669,180362290,787411917,6366108,1,1,1,1,1,0,0,0,0,0
799891788,3,848481776,73598757,964900463,176262392,73483539,2,2,2,2,2,0.3333333333,0.3333333333,0.3333333333,0.3333333333,0.3333333333
141091095,6,805412665,57680480,49871288,944009240,826293776,3,3,6,3,3,0.5,0.5,0.5,0.5,0.5
829684518,1,144556222,757122424,607710873,186139903,78465065,1,1,1,1,1,0,0,0,0,0
68241538,1,120250357,150768562,782959923,69236297,34987663,1,1,1,1,1,0,0,0,0,0
83535773,5,601293962,963750435,878533470,40573966,25285425,4,2,2,2,2,0.5,0.6,0.6,0.6,0.6
73736167,1,38593414,119606312,616201125,11507821,1464564,1,1,1,1,1,0,0,0,0,0
172202025,1,968997101,40861601,88805734,81897456,613866735,1,1,1,1,1,0,0,0,0,0
80394125,1,840289946,126651632,8813409,45593308,174718689,1,1,2,2,2,0,0,0.5,0.5,0.5
364226055,1,167381602,154810436,604082594,46444121,198444796,1,1,1,1,1,0,0,0,0,0
9969432,2,9328442,801850470,966276250,838089423,15073191,2,2,2,3,3,0,0,0,0.3333333333,0.3333333333
130058340,1,827970778,39881354,65415762,2368819,780569922,1,1,1,1,1,0,0,0,0,0
626579684,1,1885953,968852749,58317863,7938207,847927498,1,1,1,1,1,0,0,0,0,0
147027999,4,1773399,11331824,17039228,56237001,38242863,4,2,2,3,3,0.4,0.5,0.5,0.6,0.6
160109757,3,943341222,75420380,15184534,835563974,146010108,3,1,1,1,1,0.5,0.6666666667,0.6666666667,0.6666666667,0.6666666667
867238842,1,81873192,848028494,612539135,2163178,11478401,8,120,1,3,1,0.875,0.9916666667,1,1,1
790345235,1,5574330,155561806,181118738,53307435,125871405,1,1,1,1,1,0,0,0,0,0
1183748,1,2362770,48821946,1772060,4389318,788852288,1,1,1,1,1,0,0,0,0,0
831434969,1,48855951,38092297,71611735,612539135,2163178,4,4,24,1,3,0.75,0.75,0.9583333333,1,1
92218213,1,18835699,794335786,126966477,831000646,809123961,1,1,1,1,1,0,0,0,0,0
11153103,4,65722084,181816562,363082111,121354893,2386274,2,2,2,2,3,0.5,0.5,0.5,0.5,0.6
57191454,1,18039524,6135388,106741549,56299357,144126505,1,1,1,1,1,0,0,0,0,0
133287206,7,829247795,784227618,140869442,788309383,1903723,2,2,2,2,2,0.7142857143,0.7142857143,0.7142857143,0.7142857143,0.7142857143
134753073,1,27518640,804715373,798083564,85874667,829282552,1,1,1,1,1,0,0,0,0,0
17246562,3,74352667,5574330,155561806,181118738,6257448,7,1,1,1,1,0.5714285714,0.6666666667,0.6666666667,0.6666666667,0.6666666667
83597000,1,968913942,933977936,133846324,621080162,790362169,1,1,1,1,1,0,0,0,0,0
20628010,1,962480047,789694825,121360627,604821363,78852722,1,1,1,1,1,0,0,0,0,0
601514383,1,607131083,62506134,56702756,11302288,787361302,1,1,1,1,1,0,0,0,0,0
4258508,1,795729193,621526719,8646239,78499784,169199564,1,1,1,1,1,0,0,0,0,0
3593464,1,120250357,150768562,782959923,69236297,34987663,1,1,1,1,1,0,0,0,0,0
156882081,1,63138622,124431136,147175017,78731398,801411054,1,1,1,1,1,0,0,0,0,0
1398445,1,2145811,2180255,2047041,836116769,69005304,1,1,1,1,1,0,0,0,0,0
962475237,1,25992104,6222857,832627397,144813057,20138298,1,1,1,2,2,0,0,0,0.5,0.5
19244045,10,926299686,101442002,39015342,829165179,606872323,3,4,11,3,3,0.7,0.7272727273,0.7647058824,0.8181818182,0.8181818182
161183116,2,161381512,97717086,103202859,938971041,64295017,3,3,1,1,1,0.3333333333,0.3333333333,0.5,0.5,0.5
783518871,1,42886580,612539135,2163178,11478401,2300051,1,1,3,1,5,0,1,1,1,1
146761528,1,75420380,15184534,835563974,123787736,786538561,1,1,1,1,1,0,0,0,0,0
39513663,2,173765264,37170370,146794982,4215849,197589968,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
806973926,1,361592082,832881655,18100524,831751552,6631720,1,1,1,1,1,0,0,0,0,0
6096200,6,926706610,806008058,160982120,1537190,87103354,2,2,3,3,4,0.6666666667,0.6666666667,0.7142857143,0.7142857143,0.75
867629198,2,170941012,101246718,621420991,1339936,2527521,3,1,1,1,1,0.3333333333,0.5,0.5,0.5,0.5
24005386,2,54007823,617934778,118177190,133418371,809352156,3,3,3,1,1,0.3333333333,0.3333333333,0.3333333333,0.5,0.5
142440150,1,5574330,155561806,181118738,53307435,125871405,1,1,1,1,1,0,0,0,0,0
1673904,1,19092477,1050897,798801007,23153500,79324638,1,1,1,1,1,0,0,0,0,0
89193718,5,168628167,78721456,82983172,619414113,3125973,3,3,2,2,2,0.4,0.4,0.6,0.6,0.6
79957960,1,5574330,155561806,181118738,53307435,125871405,1,1,1,1,1,0,0,0,0,0
76618636,2,148636798,787724772,175352004,946565702,110927634,3,1,1,1,1,0.3333333333,0.5,0.5,0.5,0.5
828232095,7,72595457,185930542,37550832,2495026,6364434,2,2,3,4,5,0.7142857143,0.7142857143,0.75,0.7777777778,0.8
37838459,1,789118627,782974588,142522403,154150812,808011191,1,1,1,1,1,0,0,0,0,0
806813242,1,805691628,10726572,620596432,147980234,78444492,1,1,1,1,1,0,0,0,0,0
602072485,1,806710588,152056029,784116691,793134081,847410081,1,1,1,1,1,0,0,0,0,0
51060408,4,801247099,75412031,186641259,131701732,152722773,5,1,1,1,1,0.7142857143,0.75,0.75,0.75,0.75
78470685,1,805691628,10726572,620596432,147980234,78444492,1,1,1,1,1,0,0,0,0,0
57821704,1,21555466,88520379,53504598,796170918,4558565,1,1,1,1,1,0,0,0,0,0
53245098,1,186778093,66654054,139691711,622262392,81722436,1,1,1,1,1,0,0,0,0,0
11609013,2,932825581,7900129,967269940,834569816,556176873,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
791133023,1,1002229,54714043,79098386,956143965,13842000,1,1,1,1,1,0,0,0,0,0
841473031,2,181185570,153672964,99851016,969675123,150282309,3,1,1,1,1,0.3333333333,0.5,0.5,0.5,0.5
15525900,2,5574330,155561806,181118738,53307435,125871405,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
106744142,1,363655143,603241761,151392722,167297402,124268314,1,1,1,1,1,0,0,0,0,0
2349629,5,176529357,8874096,18643494,52448289,2447209,2,3,3,3,4,0.6,0.6666666667,0.6666666667,0.6666666667,0.7142857143
154128243,1,795997022,13550242,11660685,968347575,1730522,2,4,5,6,7,0.5,0.75,0.8,0.8333333333,0.8571428571
2561868,2,153672964,99851016,969675123,150282309,41455850,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
832404714,1,830575101,131560935,119704054,831531285,78460157,1,1,1,1,1,0,0,0,0,0
20571857,1,172030350,942054461,134131114,122814668,126483903,1,1,1,1,1,0,0,0,0,0
189394414,2,153672964,99851016,969675123,150282309,41455850,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
826161908,2,41138939,21072244,78405538,103740718,147339600,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
11203445,1,51411122,940865090,68261275,11415296,47648634,1,1,1,1,1,0,0,0,0,0
182834978,2,54321898,188570626,806750386,2227478,151808995,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
610367711,1,801352712,782430560,612907159,40006012,787060685,1,1,1,1,1,0,0,0,0,0
147134548,1,122708683,72260032,55189732,160348731,118727283,1,1,1,1,1,0,0,0,0,0
52143893,3,614164499,620059766,42370775,78479295,190451104,1,1,1,1,5,0.6666666667,0.6666666667,0.6666666667,0.6666666667,0.6666666667
834974081,1,150916658,808501931,85178908,7021066,603960469,1,1,1,1,1,0,0,0,0,0
145454133,1,19092477,1050897,798801007,23153500,79324638,1,1,1,1,1,0,0,0,0,0
962730268,1,963664615,963294124,968577028,117093323,143941297,1,1,1,2,5,0,0,0,0.5,0.8
43957315,1,9180621,17946604,4431185,12430880,83235549,1,1,1,1,1,0,0,0,0,0
128916546,1,167520514,807752634,602742137,963029137,785230319,1,1,1,1,1,0,0,0,0,0
624541330,1,933407181,97413504,12799904,879065753,54537840,2,2,3,7,13,0.5,0.5,0.6666666667,0.8571428571,0.9230769231
15654101,1,54321898,188570626,806750386,2227478,151808995,1,1,1,1,1,0,0,0,0,0
805781457,1,830575101,131560935,119704054,831531285,78460157,1,1,1,1,1,0,0,0,0,0
49591852,1,113911718,90744319,153646245,28798775,64480551,1,1,1,1,1,0,0,0,0,0
14249635,1,72704224,795925911,134762934,193287968,81894156,1,1,1,1,1,0,0,0,0,0
809750011,1,51411122,940865090,68261275,11415296,47648634,1,1,1,1,1,0,0,0,0,0
794533281,3,2156677,25248451,125518881,11247566,69298214,2,2,3,4,4,0.3333333333,0.3333333333,0.5,0.6,0.6
132507471,1,54321898,188570626,806750386,2227478,151808995,1,1,1,1,1,0,0,0,0,0
18837943,1,361592082,832881655,18100524,831751552,6631720,1,1,1,1,1,0,0,0,0,0
90014486,1,10113913,133469119,621287874,188403125,169102816,1,1,1,1,1,0,0,0,0,0
937849479,1,172307030,124252847,360619824,784418936,20811546,1,1,1,1,1,0,0,0,0,0
47868794,1,113911718,90744319,153646245,28798775,64480551,1,1,1,1,1,0,0,0,0,0
61051983,1,101397990,67486050,2193001,38075925,808229041,1,1,1,1,1,0,0,0,0,0
2202489,1,159218226,11826666,20075479,612539135,2163178,1,2,9,1,3,0,0.5,0.8888888889,1,1
78476306,3,124177762,75182915,139692115,6398168,154281869,2,2,2,1,1,0.3333333333,0.3333333333,0.3333333333,0.6666666667,0.6666666667
1669464,1,826321408,76618636,148636798,139752575,2513059,1,2,3,3,8,0,0.5,0.6666666667,0.6666666667,0.875
809827384,1,780400771,180448466,795425060,43634294,808254275,1,1,1,1,1,0,0,0,0,0
186346854,2,837549708,625905062,829386072,145683640,780386269,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
44419237,1,361592082,832881655,18100524,831751552,6631720,1,1,1,1,1,0,0,0,0,0
883371700,1,964651710,101750727,128267585,150556660,160612672,1,1,1,1,1,0,0,0,0,0
617342568,1,940032311,147677319,88060855,808906507,195368535,1,1,1,1,1,0,0,0,0,0
157288689,1,787724772,175352004,946565702,110927634,21306101,1,1,1,1,1,0,0,0,0,0
119144913,1,5235882,64841380,66590928,2178796,827953659,1,1,1,1,4,0,0,0,0,0.75
606673937,4,4628657,829209738,965258551,32157125,27366947,3,2,2,2,2,0.25,0.5,0.5,0.5,0.5
62048012,1,8447682,360640734,961651846,47583851,964498849,1,1,1,1,1,0,0,0,0,0
